1 1 1 1	0.03657576796416118	0.28961830460625304
1 1 1 2	0.5101595294198065	-0.6372439278620476
1 1 1 3	0.1424789754905018	0.4369005880685679
1 1 1 4	-0.8917809927686049	-0.017141985490598532
1 1 2 1	0.41251624724821134	0.684671300893064
1 1 2 2	0.2945250066579099	0.8012009007495802
1 1 2 3	-0.3501720071781813	0.8932357463799703
1 1 2 4	-0.21568566035456915	0.40140475872936876
1 1 3 1	-0.30302155169349065	0.36353516455722046
1 1 3 2	-0.8627102281825012	0.8385573877670576
1 1 3 3	0.3821063154510116	-0.835901788299102
1 1 3 4	0.17267930066777404	0.7020908404246138
1 1 4 1	-0.9898226985966299	0.38850987854735775
1 1 4 2	-0.7661431329590813	0.04027047308903575
1 1 4 3	0.8160779924077557	-0.326396419766285
1 1 4 4	-0.4365324439095255	-0.26872119149166585
1 2 1 1	-0.5596982548424114	-0.16417419150286072
1 2 1 2	0.5084039948219283	-0.43191261559988936
1 2 1 3	0.884906851266017	0.44049064768409685
1 2 1 4	0.47619476904774305	-0.30785498369202213
1 2 2 1	-0.10760432914036722	-0.8879450525580663
1 2 2 2	-0.062073936280571784	-0.9152028309961651
1 2 2 3	0.8814657824064673	0.5363955618360623
1 2 2 4	-0.6697705172331676	-0.7764052935865966
1 2 3 1	0.02425934255166462	-0.754293927481984
1 2 3 2	0.8545387386308301	0.7578897463925027
1 2 3 3	-0.5576464635205456	-0.506551179213212
1 2 3 4	0.9153018468803134	0.47789584124723405
1 2 4 1	-0.1317752568600583	-0.2049223209477009
1 2 4 2	-0.8391958170193132	0.48199420165101414
1 2 4 3	-0.6935384100033242	-0.844272454483002
1 2 4 4	-0.3675522205643156	-0.835037629447483
1 3 1 1	0.9247995853975168	-0.4357185137693369
1 3 1 2	-0.9127349871560761	-0.39967631939121295
1 3 1 3	-0.6036478557767702	0.8170164708062699
1 3 1 4	-0.2936341858754006	-0.19593964281010035
1 3 2 1	0.6103262374937732	-0.33404793085544093
1 3 2 2	0.5477257857033155	-0.9353520847017414
1 3 2 3	-0.499590616006079	0.6142158351062883
1 3 2 4	-0.9442158822447428	0.4973496769171253
1 3 3 1	-0.12764612210355164	0.785408172618915
1 3 3 2	-0.8467051082026176	0.09719006705062361
1 3 3 3	0.32844821655097034	-0.025559402816023757
1 3 3 4	-0.5411636468385113	0.9469452126092692
1 3 4 1	0.790401149967475	0.16387573777006859
1 3 4 2	0.772773391851354	0.4270854509584805
1 3 4 3	-0.4840693447072808	0.3729690788691411
1 3 4 4	0.604525838926504	-0.21158634376543062
1 4 1 1	0.05720670457247068	0.7753356141281298
1 4 1 2	-0.07723407077618605	0.2800115975718951
1 4 1 3	-0.585765380244992	-0.253289208574202
1 4 1 4	0.7941091716879558	0.29414616866664467
1 4 2 1	-0.6443568364116146	-0.4643731760237395
1 4 2 2	-0.897639028467238	0.019709165425098263
1 4 2 3	0.09823976281557356	-0.2803910090163195
1 4 2 4	-0.4780074457148624	-0.4398590724183453
1 4 3 1	0.012827924990371775	-0.7464586132667959
1 4 3 2	0.9787754019275752	0.36629591606819667
1 4 3 3	-0.47659022281044905	0.6224027218217429
1 4 3 4	0.5463625723104406	-0.956432915030432
1 4 4 1	0.6942049588967278	0.4257265370099912
1 4 4 2	-0.6432514402536438	0.9427593394476095
1 4 4 3	0.028728508299729727	-0.4783124354353123
1 4 4 4	-0.9469689202854716	-0.3518556816690901
2 1 1 1	0.07721348255299021	0.7700816900210097
2 1 1 2	-0.9454134568891512	0.01921217502696626
2 1 1 3	0.9578293552018124	0.015789592270451402
2 1 1 4	-0.8032634413400124	-0.4073463107143005
2 1 2 1	0.10404658503406616	0.8143187535133269
2 1 2 2	-0.8117320017037908	-0.18980417220089207
2 1 2 3	-0.533693633855512	0.7435130325611949
2 1 2 4	-0.8547639576499733	-0.6967452778795891
2 1 3 1	0.804726899920899	0.8835073180596031
2 1 3 2	0.27481952078849803	-0.3759486423000784
2 1 3 3	-0.5226641010704414	0.679574623641547
2 1 3 4	-0.7358442770487803	-0.160722219048423
2 1 4 1	-0.7769546339831628	-0.9605357695667196
2 1 4 2	0.29219454674469825	-0.9038592719910308
2 1 4 3	-0.6122278467001261	0.0030094614334241765
2 1 4 4	-0.5396569189306775	0.24298266142060232
2 2 1 1	0.11531787191559406	0.3193884159300464
2 2 1 2	-0.662809388000374	-0.7271499406714119
2 2 1 3	-0.5305235468616791	0.27678138787037554
2 2 1 4	0.6032414897139586	-0.01384708391416134
2 2 2 1	0.3363816071716721	-0.2595743147948897
2 2 2 2	0.769817041284768	0.8272238106735428
2 2 2 3	0.9876207508916657	0.9097795435859515
2 2 2 4	0.8772065729435059	0.9659495386187675
2 2 3 1	0.17275170871699919	-0.27545385629888575
2 2 3 2	-0.4079174102838623	-0.39212675008948805
2 2 3 3	-0.8667442198725335	-0.926384258580957
2 2 3 4	0.19505620016763658	-0.8016637378053315
2 2 4 1	-0.5349972849532882	0.20933438709666485
2 2 4 2	-0.9330047813409852	0.4924360905380816
2 2 4 3	-0.7734172264948367	0.7776299994978979
2 2 4 4	0.5497997119803839	-0.1970294074805774
2 3 1 1	-0.614285382147705	0.8191923309319122
2 3 1 2	0.26614974908744626	0.8377780820969445
2 3 1 3	-0.9110067407429094	-0.1693964474256151
2 3 1 4	-0.49334494223596437	-0.15568245949132353
2 3 2 1	0.9076254037306473	0.8559977894315929
2 3 2 2	-0.8086517520078711	-0.157192563527482
2 3 2 3	-0.5637112781599274	0.6094645007889143
2 3 2 4	0.22147389933138606	-0.30017558322951077
2 3 3 1	-0.2218677389645516	-0.8921778534306395
2 3 3 2	-0.7165135791076704	0.4006649650737286
2 3 3 3	-0.7085513806643684	0.6421815286086074
2 3 3 4	0.3642037106355802	-0.859113095600553
2 3 4 1	0.3048878019433092	0.06407807383631225
2 3 4 2	0.3231233187944391	0.24965643982972052
2 3 4 3	-0.23331502804294812	0.44521334177831373
2 3 4 4	0.02452244738187126	0.07325676460254993
2 4 1 1	0.5396584652287886	-0.39831370336386795
2 4 1 2	0.4941744476574703	0.46084683439358853
2 4 1 3	-0.2595010651924514	-0.7262390483048422
2 4 1 4	0.16272288130286583	0.2340194562630109
2 4 2 1	0.5245776286475317	-0.4317594844620374
2 4 2 2	0.9615629403129224	0.07452920768755122
2 4 2 3	-0.22490899989643554	-0.7014019782130225
2 4 2 4	0.8897974447511681	-0.17619120974052782
2 4 3 1	-0.3201265810702092	0.10303527848433602
2 4 3 2	0.6096350251855389	-0.06256761555721146
2 4 3 3	0.06162471896133859	-0.814237543388117
2 4 3 4	-0.005374107219018764	-0.2140604007143505
2 4 4 1	-0.633541786855389	0.279020679845847
2 4 4 2	0.4630298083375992	0.6781879639186499
2 4 4 3	-0.11929357753185221	0.9459813444565686
2 4 4 4	0.06050566713719552	0.3072188410293135
3 1 1 1	-0.1728519465852334	0.5362254784373346
3 1 1 2	0.7681883915299177	-0.34185050652042803
3 1 1 3	-0.6472861909977412	0.8994624531765725
3 1 1 4	0.34304490492861706	-0.12888810413049345
3 1 2 1	0.8261961419665358	0.6953575979760225
3 1 2 2	0.09039592118655437	0.763168509567762
3 1 2 3	-0.841650775113786	-0.47513496242057296
3 1 2 4	0.6109574151216222	0.8404941735192184
3 1 3 1	0.7815620941614307	-0.2681584691894179
3 1 3 2	-0.6793481107503483	0.19981824967503714
3 1 3 3	0.06985638462988164	-0.06453658096966275
3 1 3 4	0.0057497122020186975	-0.9293805301048415
3 1 4 1	0.945466680975606	-0.8359456097224502
3 1 4 2	-0.4992479835160579	0.9129731976160598
3 1 4 3	0.8311784040368737	-0.3799504776816598
3 1 4 4	-0.8459180399856956	0.7120128571143525
